policy_id,ra_per_policy
676,5.549251
677,5.8436446
678,5.333327
679,8.149827
680,6.6907196
681,7.3358
682,5.340402
683,5.5772448
684,5.683145
685,6.0498185
686,14.550386
687,5.581125
688,13.145846
689,6.2110686
690,6.6843333
691,6.494863
692,10.488694
693,5.9763765
694,6.1241126
695,7.507965
696,5.671486
697,6.090875
698,5.761102
699,6.289209
700,6.9696717
701,5.3844466
702,6.7257204
703,5.4352694
704,5.6572313
705,10.936389
706,6.4458213
707,20.747755
708,6.6283197
709,8.655947
710,5.7636275
711,5.675148
712,8.288173
713,7.4702353
714,6.8812485
715,5.7900577
716,8.279983
717,5.3058214
718,5.8297133
719,6.9164157
720,10.846844
721,7.2523994
722,6.3268466
723,8.8053465
724,7.724294
725,27.665876
726,6.146596
727,9.335315
728,5.5381165
729,5.7566514
730,6.2612925
731,6.181024
732,7.030369
733,6.1683364
734,8.53158
735,7.441682
736,5.944284
737,5.6852937
738,17.489796
739,5.637483
740,6.595081
741,7.0317965
742,6.3533287
743,5.8377748
744,5.750592
745,5.8122725
746,5.842389
747,5.6913805
748,5.703174
749,14.893974
750,6.4033484
751,5.7649765
752,7.9080515
753,6.361741
754,7.649921
755,6.69148
756,12.234895
757,8.575793
758,6.144035
759,5.44796
760,7.469362
761,6.019878
762,16.93889
763,11.876683
764,8.335353
765,10.047655
766,5.913234
767,5.681293
768,6.424764
769,5.9568057
770,6.385946
771,6.1638656
772,5.9282746
773,6.196097
774,5.9527984
775,7.2708955
776,8.311809
777,5.754079
778,6.2762117
779,6.0374255
780,13.144582
781,5.7857833
782,13.74274
783,6.132683
784,22.688133
785,5.3070083
786,6.273334
787,12.353584
788,15.456901
789,6.1348886
790,5.8634615
791,27.395218
792,8.563175
793,6.182396
794,6.0236564
795,5.7650347
796,16.381947
797,8.345218
798,7.2599483
799,5.4160204
800,5.830562
801,5.307117
802,5.839008
803,5.724771
804,6.353255
805,13.555957
806,5.576375
807,6.3751144
808,10.011324
809,6.3679576
810,10.335219
811,5.9887347
812,14.473357
813,5.5323763
814,11.731017
815,5.682912
816,5.8542037
817,5.824878
818,8.453602
819,6.0448127
820,5.778192
821,9.272942
822,5.984737
823,6.5168633
824,7.9187317
825,20.149504
826,5.579651
827,6.099458
828,6.4238677
829,5.5528245
830,11.804266
831,6.982029
832,9.8580065
833,5.432524
834,9.516689
835,8.583632
836,5.784908
837,5.6242523
838,7.0736575
839,33.620483
840,6.105449
841,12.721756
842,11.427313
843,8.306465
844,5.807611
845,8.303171
846,23.71027
847,5.82659
848,5.4941955
849,5.90616
850,7.3869586
851,5.5488114
852,6.778421
853,8.605864
854,5.235303
855,6.4927444
856,6.600513
857,5.627907
858,10.942333
859,22.330616
860,10.554775
861,7.216572
862,5.4949355
863,5.917784
864,7.831273
865,6.021419
866,6.570482
867,5.453157
868,5.588985
869,23.134531
870,6.1570663
871,5.8588424
872,6.004289
873,7.435309
874,8.66427
875,5.8461566
876,7.6332955
877,6.5230036
878,5.508528
879,5.9347444
880,8.929669
881,13.326404
882,5.3277726
883,6.187126
884,5.6941056
885,7.4951677
886,11.90504
887,13.365221
888,6.1383576
889,6.1053452
890,7.750871
891,12.331057
892,10.339808
893,6.245044
894,6.1403346
895,7.8366904
896,6.223411
897,15.226256
898,6.425238
899,7.197145
900,13.589133
901,5.532895
902,5.9921618
903,5.9397354
904,7.6582565
905,32.934387
906,5.6208634
907,6.385675
908,5.8677597
909,19.28604
910,7.8925285
911,6.7006965
912,5.5602098
913,6.1662574
914,27.106083
915,10.428011
916,6.6494536
917,15.5563755
918,5.903343
919,7.0915294
920,8.034389
921,16.202166
922,5.852327
923,5.705667
924,6.5762534
925,5.7905536
926,6.2731843
927,5.770566
928,7.062617
929,7.4831896
930,12.157104
931,7.189182
932,5.947681
933,7.996947
934,5.7989182
935,11.503081
936,5.9351044
937,11.386191
938,5.5678377
939,5.9928865
940,6.0670443
941,5.430875
942,5.9845138
943,8.968956
944,6.7191653
945,10.860588
946,8.585836
947,6.632862
948,6.3103228
949,8.47348
950,5.765738
951,6.816083
952,10.831683
953,5.5553775
954,7.4094462
955,6.0526958
956,6.290259
957,5.597708
958,8.735412
959,7.221667
960,33.527924
961,9.106541
962,8.358848
963,5.574936
964,7.374874
965,5.7590365
966,5.5908065
967,6.1572986
968,5.8740435
969,5.978176
970,5.4522295
971,10.664587
972,10.131805
973,5.6890182
974,13.265525
975,24.216034
976,7.1203547
977,9.008483
978,12.271215
979,6.42917
980,11.846177
981,6.455266
982,5.4655137
983,7.9639816
984,5.468942
985,10.665822
986,7.087784
987,5.588193
988,6.398595
989,8.962633
990,6.547896
991,5.317511
992,5.527373
993,13.600397
994,6.2124963
995,5.6881533
996,6.5661964
997,6.3912935
998,5.7246842
999,5.286545
1000,6.376139
1001,5.5283403
1002,5.7628145
1003,7.165352
1004,7.049802
1005,5.3691573
1006,5.3498416
1007,5.5232744
1008,5.578969
1009,6.9768343
1010,16.664331
1011,6.3205996
1012,5.762906
1013,6.1757083
1014,6.060472
1015,8.874466
1016,6.7636523
1017,7.3247943
1018,71.2927
1019,5.621834
1020,6.1132402
1021,9.821319
1022,5.6997194
1023,8.812885
1024,5.884607
1025,6.432953
1026,5.745917
1027,9.528651
1028,40.052387
1029,6.471044
1030,6.0511107
1031,6.1877174
1032,5.86543
1033,6.5892944
1034,5.4532547
1035,9.831412
1036,5.999428
1037,6.2034087
1038,6.6655
1039,5.839711
1040,6.5818057
1041,6.439209
1042,6.11815
1043,8.656486
1044,5.997377
1045,5.919954
1046,26.413736
1047,9.678197
1048,5.7907977
1049,5.625145
1050,6.510461
1051,7.172007
1052,13.662147
1053,6.1785483
1054,6.8823647
1055,5.5735354
1056,5.6208725
1057,6.6886644
1058,6.97659
1059,5.609723
1060,32.97084
1061,9.833524
1062,6.2954187
1063,6.45095
1064,6.4258533
1065,6.4119782
1066,6.25242
1067,10.259205
1068,8.0070095
1069,8.5562525
1070,5.703836
1071,6.102127
1072,6.045818
1073,20.148676
1074,5.8422213
1075,5.787517
1076,6.380914
1077,31.836378
1078,6.0128922
1079,6.41849
1080,5.776587
1081,8.291737
1082,6.132614
1083,9.038056
1084,24.409239
1085,6.3669853
1086,5.9425707
1087,10.51901
1088,5.5178375
1089,12.282058
1090,6.7102113
1091,5.838965
1092,7.2041764
1093,11.041885
1094,9.0586195
1095,6.129258
1096,6.410375
1097,9.927406
1098,6.08586
1099,7.1636605
1100,8.667461
1101,7.3062396
1102,5.5940933
1103,7.369985
1104,7.7247157
1105,8.217483
1106,6.5626106
1107,6.436509
1108,22.435928
1109,9.46524
1110,9.946805
1111,6.681923
1112,6.524349
1113,6.3662233
1114,5.8559737
1115,6.986909
1116,6.3959923
1117,11.390127
1118,9.5572815
1119,5.972763
1120,6.0094085
1121,7.6662264
1122,6.453889
1123,10.756525
1124,6.7004824
1125,5.697736
1126,7.226776
1127,7.899106
1128,8.011624
1129,5.656003
1130,13.989186
1131,7.8776903
1132,14.127841
1133,16.220413
1134,8.499869
1135,21.83713
1136,6.59105
1137,6.5603824
1138,5.9228516
1139,5.7606826
1140,6.423725
1141,6.072984
1142,6.398627
1143,6.0501337
1144,5.9927874
1145,11.050071
1146,5.8786454
1147,11.879778
1148,7.7204223
1149,7.337364
1150,6.492555
1151,7.1174293
1152,6.9558167
1153,6.235126
1154,9.517409
1155,19.528261
1156,6.023906
1157,10.854892
1158,5.651653
1159,8.55583
1160,8.026474
1161,5.8654757
1162,7.6840186
1163,22.415733
1164,6.716438
1165,6.768698
1166,6.366176
1167,6.0699344
1168,5.7207794
1169,6.5507126
1170,7.2199836
1171,12.377553
1172,9.14715
1173,5.6346254
1174,6.5256653
1175,6.891231
1176,6.547343
1177,6.574178
1178,6.173805
1179,6.0142045
1180,6.3985963
1181,9.764654
1182,7.2295012
1183,6.4948463
1184,6.846901
1185,6.0027237
1186,6.3199153
1187,5.6999245
1188,7.0511613
1189,5.5796814
1190,5.9661303
1191,5.683948
1192,6.02056
1193,5.2792315
1194,6.4817405
1195,18.5641
1196,6.261523
1197,5.4526477
1198,5.5339675
1199,5.690918
1200,5.7815905
1201,6.6353617
1202,7.9013467
1203,5.9800754
1204,14.579454
1205,7.309837
1206,8.757522
1207,5.9057207
1208,5.583403
1209,6.72149
1210,6.350489
1211,6.548566
1212,5.4224977
1213,5.767798
1214,6.042961
1215,6.787475
1216,5.731195
1217,8.463191
1218,5.8578615
1219,8.074573
1220,5.9054885
1221,6.153979
1222,5.6448336
1223,5.2784743
1224,6.045536
1225,6.7225413
1226,6.178209
1227,6.1106415
1228,13.692517
1229,5.2371173
1230,6.860625
1231,11.021652
1232,6.114647
1233,5.772699
1234,5.591272
1235,5.9087634
1236,5.8976364
1237,6.120675
1238,8.170371
1239,6.484951
1240,17.926298
1241,5.8385744
1242,9.34656
1243,5.549179
1244,5.271077
1245,12.180821
1246,6.713041
1247,9.581332
1248,5.8414025
1249,5.8803253
1250,6.2355485
1251,6.431005
1252,5.596625
1253,10.32522
1254,6.6835704
1255,6.7083144
1256,17.979145
1257,8.076079
1258,5.8587313
1259,5.423639
1260,5.9796343
1261,6.01469
1262,10.87456
1263,7.2240996
1264,5.990135
1265,6.2636538
1266,5.539882
1267,6.376139
1268,5.678969
1269,6.689808
1270,5.642662
1271,10.181032
1272,6.4659038
1273,7.267479
1274,6.660057
1275,5.683124
1276,6.531308
1277,5.6083665
1278,5.5541153
1279,5.9950533
1280,7.041272
1281,9.513435
1282,7.6188416
1283,8.349797
1284,6.378021
1285,6.4641533
1286,6.1348815
1287,5.3571763
1288,6.066696
1289,5.637363
1290,14.688682
1291,5.5817447
1292,6.529425
1293,5.528966
1294,7.001279
1295,5.155739
1296,5.6079636
1297,6.4282737
1298,6.024593
1299,8.915264
1300,6.0895014
1301,6.6394897
1302,15.72808
1303,6.2323623
1304,7.113871
1305,6.8135796
1306,5.3393097
1307,17.006403
1308,6.3643756
1309,6.2906375
1310,6.3363175
1311,5.671582
1312,16.569155
1313,8.682002
1314,6.4765487
1315,6.0176973
1316,5.7870774
1317,5.8354936
1318,5.625005
1319,15.518427
1320,7.6617303
1321,8.56231
1322,5.7991347
1323,8.398852
1324,13.205737
1325,5.836928
1326,12.028529
1327,6.069406
1328,6.696176
1329,6.9929175
1330,5.759332
1331,6.852054
1332,13.921671
1333,6.326768
1334,7.6320634
1335,6.9728913
1336,5.49715
1337,6.387868
1338,11.542323
1339,6.6382103
1340,12.530663
1341,5.556586
1342,6.4675484
1343,5.744817
1344,7.599991
1345,7.0871406
1346,5.8726244
1347,5.749431
1348,5.338005
1349,7.9505
1350,5.7013106
1351,5.931062
1352,11.497099
1353,9.581985
1354,12.230206
1355,5.6606293
1356,5.870897
1357,6.6131387
1358,5.7459474
1359,6.5682306
1360,5.789211
1361,6.7272325
1362,9.306955
1363,7.278629
1364,6.920643
1365,7.2133403
1366,5.4644485
1367,5.521538
1368,6.319528
1369,13.104323
1370,5.753586
1371,15.131165
1372,6.228851
1373,6.7981544
1374,5.9894304
1375,7.101575
1376,6.2409396
1377,5.6919923
1378,5.8340487
1379,7.5155244
1380,7.3146605
1381,5.4517336
1382,7.120745
1383,8.1006155
1384,6.331712
1385,6.466968
1386,5.5893416
1387,8.898364
1388,5.698819
1389,6.868089
1390,5.787947
1391,6.1577277
1392,6.065088
1393,5.8896213
1394,6.520477
1395,5.844101
1396,10.843918
1397,5.8033633
1398,6.036897
1399,10.529336
1400,6.5852456
1401,6.1389847
1402,7.2627444
1403,9.296982
1404,12.136144
1405,14.046854
1406,6.8988495
1407,6.7831917
1408,6.5253158
1409,7.2455115
1410,7.747762
1411,6.0121703
1412,7.3036537
1413,6.4364123
1414,5.762114
1415,8.452543
1416,7.790591
1417,5.8045993
1418,6.8874803
1419,6.9562774
1420,6.708645
1421,18.011723
1422,5.9344635
1423,6.0518785
1424,6.400445
1425,16.58934
1426,6.3544497
1427,5.601636
1428,5.6699753
1429,10.718427
1430,7.060838
1431,6.0135903
1432,7.7060394
1433,5.9880104
1434,6.3033457
1435,10.0278225
1436,9.082158
1437,6.053749
1438,6.2255616
1439,8.579078
1440,5.954114
1441,5.559976
1442,12.237853
1443,7.6363297
1444,6.446766
1445,5.8246613
1446,5.573593
1447,9.291488
1448,5.736383
1449,11.495408
1450,7.7328935
1451,5.583786
1452,7.9420314
1453,14.294687
1454,5.6408143
1455,7.0321193
1456,13.53246
1457,7.2705507
1458,7.89146
1459,5.7234454
1460,9.696571
1461,12.331248
1462,11.658196
1463,9.311214
1464,7.6661553
1465,6.64758
1466,19.449875
1467,5.907987
1468,6.0453143
1469,6.301542
1470,5.935051
1471,6.407235
1472,6.30581
1473,5.7287445
1474,6.099425
1475,6.4430785
1476,7.2599883
1477,5.8007445
1478,6.7668586
1479,12.064
1480,5.6691513
1481,6.9462366
1482,6.2207003
1483,8.632728
1484,5.6137834
1485,6.4934554
1486,6.4309306
1487,5.999515
1488,6.065857
1489,6.006191
1490,5.823152
1491,6.4947486
1492,5.7482085
1493,7.325331
1494,51.566833
1495,8.7512245
1496,6.6161437
1497,6.8530235
1498,6.3594193
1499,5.45159
1500,5.818494
1501,7.5623674
1502,5.8938966
1503,5.9649463
1504,5.496634
1505,31.177542
1506,11.917604
1507,5.994663
1508,9.249334
1509,5.907544
1510,6.3183017
1511,5.9222107
1512,7.625722
1513,5.791449
1514,6.1501327
1515,6.291309
1516,6.146741
1517,8.204224
1518,7.2632813
1519,7.475316
1520,6.0683975
1521,5.644049
1522,8.553285
1523,5.786476
1524,6.1005845
1525,6.6704698
1526,6.1016498
1527,13.43631
1528,7.937328
1529,5.459395
1530,10.874565
1531,13.197476
1532,6.0271945
1533,7.5002656
1534,6.7057605
1535,13.024259
1536,5.564037
1537,9.240912
1538,6.4801216
1539,6.3664565
1540,5.5382495
1541,7.5809097
1542,12.06429
1543,6.517978
1544,9.862216
1545,8.513448
1546,7.1201816
1547,6.3616166
1548,5.9180818
1549,5.511299
1550,5.920041
1551,6.1009493
1552,6.797558
1553,5.990085
1554,9.398285
1555,5.7054124
1556,6.223375
1557,6.065076
1558,6.4505587
1559,5.921205
1560,7.9389644
1561,6.9946227
1562,7.041757
1563,8.234549
1564,5.5860686
1565,9.5409155
1566,6.1911507
1567,6.6497207
1568,7.596002
1569,6.5508513
1570,12.577094
1571,6.095989
1572,7.039373
1573,5.7748294
1574,5.616774
1575,7.6286864
1576,6.146608
1577,6.8699365
1578,21.792837
1579,11.016022
1580,5.356067
1581,6.019844
1582,8.87703
1583,6.4907517
1584,5.584705
1585,5.459596
1586,24.28353
1587,6.056602
1588,9.706467
1589,12.832593
1590,6.5514894
1591,5.9843154
1592,6.253383
1593,5.575751
1594,5.4104447
1595,5.552606
1596,8.622095
1597,7.7127852
1598,6.084153
1599,5.391037
1600,7.304405
1601,5.596257
1602,5.6782455
1603,7.001915
1604,7.871055
1605,5.144876
1606,6.3109603
1607,6.051938
1608,6.41459
1609,9.174079
1610,24.575068
1611,5.7508364
1612,11.157505
1613,6.316028
1614,6.2973113
1615,6.460922
1616,5.5220857
1617,5.868959
1618,7.1810236
1619,6.35281
1620,9.351166
1621,6.3771057
1622,7.537336
1623,18.99554
1624,7.820494
1625,7.947371
1626,8.553905
1627,5.5554004
1628,6.332321
1629,5.939426
1630,5.5718446
1631,6.1360917
1632,9.478983
1633,8.46784
1634,5.6975417
1635,7.061363
1636,6.632437
1637,8.072102
1638,7.2568254
1639,6.123517
1640,7.02177
1641,6.342824
1642,6.0024066
1643,5.8162856
1644,10.560671
1645,28.331808
1646,5.986011
1647,39.105537
1648,6.273267
1649,5.5972595
1650,5.7277207
1651,5.784018
1652,5.6461854
1653,8.188739
1654,5.996347
1655,9.554377
1656,9.309496
1657,5.923445
1658,5.866655
1659,6.2295136
1660,5.681047
1661,5.3698792
1662,7.042554
1663,6.5507736
1664,6.3983436
1665,5.289705
1666,6.156415
1667,5.722069
1668,5.556047
1669,5.744287
1670,7.353134
1671,6.142975
1672,6.1441226
1673,5.6444182
1674,5.677654
1675,8.348815
1676,9.876656
1677,5.845727
1678,6.0672235
1679,9.971808
1680,7.2286706
1681,5.6268234
1682,12.460517
1683,5.7240157
1684,21.321741
1685,6.0848145
1686,6.080341
1687,8.8083315
1688,7.352773
1689,16.747808
1690,8.43173
1691,7.043058
1692,11.891608
1693,5.7790956
1694,11.937882
1695,6.4723716
1696,6.617448
1697,5.583374
1698,11.103223
1699,5.971457
1700,7.462879
1701,6.066571
1702,5.1546206
1703,7.2010245
1704,21.465382
1705,6.4808207
1706,8.123041
1707,18.234465
1708,7.955818
1709,14.393068
1710,13.101163
1711,6.6269226
1712,9.750466
1713,6.6328325
1714,5.7901077
1715,14.170501
1716,5.5282197
1717,7.4067
1718,7.0680423
1719,6.9307437
1720,5.6708117
1721,6.7635202
1722,6.1279526
1723,6.816312
1724,6.277588
1725,35.76172
1726,5.8787704
1727,6.235311
1728,17.64504
1729,8.302439
1730,13.857245
1731,8.454964
1732,6.7649584
1733,6.005704
1734,8.237031
1735,5.7008224
1736,6.4124117
1737,6.1833434
1738,5.7640724
1739,6.062967
1740,5.6051593
1741,7.5517716
1742,6.1510544
1743,11.170627
1744,8.72029
1745,6.649218
1746,6.802559
1747,6.459832
1748,5.8192887
1749,6.0580187
1750,6.5925264
1751,5.6099153
1752,8.196557
1753,8.734704
1754,8.925769
1755,6.142451
1756,8.366693
1757,8.727549
1758,5.9478226
1759,11.920093
1760,6.0762897
1761,5.6022234
1762,22.885553
1763,9.230873
1764,9.698098
1765,7.316667
1766,6.223578
1767,5.608696
1768,5.7826476
1769,5.4926972
1770,5.570633
1771,5.8017654
1772,6.0105906
1773,56.861084
1774,6.049164
1775,5.7687454
1776,5.7042146
1777,8.666213
1778,5.530553
1779,9.209632
1780,5.635637
1781,5.8710284
1782,10.123511
1783,6.0191345
